Participant_ID,Trial_Number,Reaction_Time,Accuracy,Presentation_Rate,item,triplet,Sentence_Type,Experiment,Location
p_8800515,59,752.3,1,125,i_32,,baseline,2b,Spatially_Accurate
p_8800515,60,959.4,1,125,i_36,,baseline,2b,Spatially_Accurate
p_8800515,61,623.1,1,125,i_26,,baseline,2b,Spatially_Accurate
p_8800515,62,391.5,1,250,i_100,,baseline,2b,Spatially_Accurate
p_8800515,63,596.3,1,125,i_1,,baseline,2b,Spatially_Accurate
p_8800515,64,1075.1,1,250,i_194,82,transposed,2b,Spatially_Accurate
p_8800515,65,871.8,1,125,i_8,,baseline,2b,Spatially_Accurate
p_8800515,66,386.4,1,250,i_97,,baseline,2b,Spatially_Accurate
p_8800515,67,347.2,1,250,i_121,9,control,2b,Spatially_Accurate
p_8800515,68,419.5,1,125,i_17,,baseline,2b,Spatially_Accurate
p_8800515,69,131.9,1,250,i_98,,baseline,2b,Spatially_Accurate
p_8800515,70,350.7,1,250,i_65,,baseline,2b,Spatially_Accurate
p_8800515,71,6028.4,0,125,i_209,97,transposed,2b,Spatially_Accurate
p_8800515,72,927.9,1,250,i_169,57,transposed,2b,Spatially_Accurate
p_8800515,73,797.3,1,125,i_163,51,control,2b,Spatially_Accurate
p_8800515,74,144.7,1,250,i_135,23,control,2b,Spatially_Accurate
p_8800515,75,1010.7,0,125,i_202,90,transposed,2b,Spatially_Accurate
p_8800515,76,1516.7,1,250,i_187,75,transposed,2b,Spatially_Accurate
p_8800515,77,1593.3,1,125,i_48,,baseline,2b,Spatially_Accurate
p_8800515,78,325.7,1,250,i_140,28,control,2b,Spatially_Accurate
p_8800515,79,465.7,1,125,i_220,108,transposed,2b,Spatially_Accurate
p_8800515,80,65.4,1,250,i_173,61,transposed,2b,Spatially_Accurate
p_8800515,81,4301.6,0,125,i_166,54,control,2b,Spatially_Accurate
p_8800515,82,1065,1,125,i_11,,baseline,2b,Spatially_Accurate
p_8800515,83,542.9,1,250,i_86,,baseline,2b,Spatially_Accurate
p_8800515,84,796.2,0,125,i_210,98,transposed,2b,Spatially_Accurate
p_8800515,85,980.9,1,250,i_108,,baseline,2b,Spatially_Accurate
p_8800515,86,932,1,250,i_77,,baseline,2b,Spatially_Accurate
p_8800515,87,1975.7,1,125,i_39,,baseline,2b,Spatially_Accurate
p_8800515,88,1130.3,1,125,i_151,39,control,2b,Spatially_Accurate
p_8800515,89,623.8,1,250,i_64,,baseline,2b,Spatially_Accurate
p_8800515,90,816.7,0,250,i_188,76,transposed,2b,Spatially_Accurate
p_8800515,91,1353.5,1,125,i_217,105,transposed,2b,Spatially_Accurate
p_8800515,92,57.1,1,250,i_175,63,transposed,2b,Spatially_Accurate
p_8800515,93,518,1,125,i_198,86,transposed,2b,Spatially_Accurate
p_8800515,94,922.5,0,125,i_141,29,control,2b,Spatially_Accurate
p_8800515,95,513.8,1,250,i_57,,baseline,2b,Spatially_Accurate
p_8800515,96,1641.7,0,250,i_124,12,control,2b,Spatially_Accurate
p_8800515,97,1490.6,1,125,i_40,,baseline,2b,Spatially_Accurate
p_8800515,98,1021.5,1,250,i_63,,baseline,2b,Spatially_Accurate
p_8800515,99,992.3,1,125,i_161,49,control,2b,Spatially_Accurate
p_8800515,100,677.6,1,125,i_54,,baseline,2b,Spatially_Accurate
p_8800515,101,817.1,1,125,i_165,53,control,2b,Spatially_Accurate
p_8800515,102,1202.6,1,125,i_156,44,control,2b,Spatially_Accurate
p_8800515,103,622.8,1,125,i_142,30,control,2b,Spatially_Accurate
p_8800515,104,822.2,1,125,i_206,94,transposed,2b,Spatially_Accurate
p_8800515,105,267.1,1,250,i_133,21,control,2b,Spatially_Accurate
p_8800515,106,418.7,1,250,i_136,24,control,2b,Spatially_Accurate
p_8800515,107,974.2,1,250,i_139,27,control,2b,Spatially_Accurate
p_8800515,108,637.6,1,250,i_104,,baseline,2b,Spatially_Accurate
p_8800515,109,502.3,1,250,i_80,,baseline,2b,Spatially_Accurate
p_8800515,110,1633.6,1,250,i_72,,baseline,2b,Spatially_Accurate
p_8800515,111,584.3,1,250,i_115,3,control,2b,Spatially_Accurate
p_8800515,112,2070.4,1,250,i_85,,baseline,2b,Spatially_Accurate
p_8800515,113,956.9,1,125,i_168,56,control,2b,Spatially_Accurate
p_8800515,114,302,1,250,i_90,,baseline,2b,Spatially_Accurate
p_8800515,115,392.6,0,125,i_207,95,transposed,2b,Spatially_Accurate
p_8800515,116,359.6,1,250,i_66,,baseline,2b,Spatially_Accurate
p_8800515,117,198.7,0,250,i_59,,baseline,2b,Spatially_Accurate
p_8800515,118,594.8,1,250,i_114,2,control,2b,Spatially_Accurate
p_8800515,119,1036.9,1,125,i_2,,baseline,2b,Spatially_Accurate
p_8800515,120,2427.6,1,125,i_145,33,control,2b,Spatially_Accurate
p_8800515,121,355.5,1,250,i_78,,baseline,2b,Spatially_Accurate
p_8800515,122,816.3,1,125,i_149,37,control,2b,Spatially_Accurate
p_8800515,123,251.8,1,125,i_160,48,control,2b,Spatially_Accurate
p_8800515,124,11,1,250,i_183,71,transposed,2b,Spatially_Accurate
p_8800515,125,673.2,1,125,i_31,,baseline,2b,Spatially_Accurate
p_8800515,126,262.9,0,250,i_92,,baseline,2b,Spatially_Accurate
p_8800515,127,604.1,1,125,i_22,,baseline,2b,Spatially_Accurate
p_8800515,128,31,1,250,i_68,,baseline,2b,Spatially_Accurate
p_8800515,129,402.3,0,250,i_122,10,control,2b,Spatially_Accurate
p_8800515,130,834.8,1,125,i_24,,baseline,2b,Spatially_Accurate
p_8800515,131,221,1,250,i_69,,baseline,2b,Spatially_Accurate
p_8800515,132,1033.2,1,125,i_167,55,control,2b,Spatially_Accurate
p_8800515,133,1084,0,125,i_199,87,transposed,2b,Spatially_Accurate
p_8800515,134,457.3,1,250,i_172,60,transposed,2b,Spatially_Accurate
p_8800515,135,1560.4,1,250,i_131,19,control,2b,Spatially_Accurate
p_8800515,136,382.7,1,125,i_146,34,control,2b,Spatially_Accurate
p_8800515,137,835.2,1,250,i_58,,baseline,2b,Spatially_Accurate
p_8800515,138,541.1,1,125,i_16,,baseline,2b,Spatially_Accurate
p_8800515,139,901.3,1,125,i_147,35,control,2b,Spatially_Accurate
p_8800515,140,722.7,0,250,i_195,83,transposed,2b,Spatially_Accurate
p_8800515,141,1242.1,0,125,i_222,110,transposed,2b,Spatially_Accurate
p_8800515,142,1181.1,1,250,i_191,79,transposed,2b,Spatially_Accurate
p_8800515,143,609.1,1,250,i_117,5,control,2b,Spatially_Accurate
p_8800515,144,67.3,1,250,i_134,22,control,2b,Spatially_Accurate
p_8800515,145,813.7,1,250,i_79,,baseline,2b,Spatially_Accurate
p_8800515,146,557.1,0,125,i_6,,baseline,2b,Spatially_Accurate
p_8800515,147,1044,1,125,i_5,,baseline,2b,Spatially_Accurate
p_8800515,148,527.5,1,250,i_101,,baseline,2b,Spatially_Accurate
p_8800515,149,523.8,1,125,i_55,,baseline,2b,Spatially_Accurate
p_8800515,150,463.1,0,125,i_204,92,transposed,2b,Spatially_Accurate
p_8800515,151,358.5,1,250,i_119,7,control,2b,Spatially_Accurate
p_8800515,152,2003.6,0,125,i_52,,baseline,2b,Spatially_Accurate
p_8800515,153,484.9,1,250,i_192,80,transposed,2b,Spatially_Accurate
p_8800515,154,1668.7,0,125,i_203,91,transposed,2b,Spatially_Accurate
p_8800515,155,898,0,125,i_143,31,control,2b,Spatially_Accurate
p_8800515,156,1543.5,1,250,i_70,,baseline,2b,Spatially_Accurate
p_8800515,157,10467.1,0,125,i_30,,baseline,2b,Spatially_Accurate
p_8800515,158,1237.3,1,250,i_126,14,control,2b,Spatially_Accurate
p_8800515,159,792.1,1,250,i_87,,baseline,2b,Spatially_Accurate
p_8800515,160,583.9,1,250,i_177,65,transposed,2b,Spatially_Accurate
p_8800515,161,808.2,1,125,i_44,,baseline,2b,Spatially_Accurate
p_8800515,162,697.1,1,250,i_190,78,transposed,2b,Spatially_Accurate
p_8800515,163,1216.9,0,125,i_214,102,transposed,2b,Spatially_Accurate
p_8800515,164,278.9,1,250,i_118,6,control,2b,Spatially_Accurate
p_8800515,165,1113,1,125,i_23,,baseline,2b,Spatially_Accurate
p_8800515,166,653.5,1,250,i_75,,baseline,2b,Spatially_Accurate
p_8800515,167,1815.1,0,125,i_157,45,control,2b,Spatially_Accurate
p_8800515,168,721.5,1,125,i_10,,baseline,2b,Spatially_Accurate
p_8800515,169,780.8,0,250,i_112,,baseline,2b,Spatially_Accurate
p_8800515,170,659,1,125,i_162,50,control,2b,Spatially_Accurate
p_8800515,171,551.3,1,250,i_94,,baseline,2b,Spatially_Accurate
p_8800515,172,647.8,1,125,i_205,93,transposed,2b,Spatially_Accurate
p_8800515,173,654.5,1,250,i_67,,baseline,2b,Spatially_Accurate
p_8800515,174,827.3,1,125,i_35,,baseline,2b,Spatially_Accurate
p_8800515,175,271.4,1,250,i_186,74,transposed,2b,Spatially_Accurate
p_8800515,176,11008.1,0,250,i_182,70,transposed,2b,Spatially_Accurate
p_8800515,177,992.1,1,250,i_93,,baseline,2b,Spatially_Accurate
p_8800515,178,1135.2,0,125,i_215,103,transposed,2b,Spatially_Accurate
p_8800515,179,714.4,1,125,i_38,,baseline,2b,Spatially_Accurate
p_8800515,180,3895,1,125,i_56,,baseline,2b,Spatially_Accurate
p_8800515,181,679.8,1,125,i_216,104,transposed,2b,Spatially_Accurate
p_8800515,182,869.3,1,125,i_41,,baseline,2b,Spatially_Accurate
p_8800515,183,299.7,1,250,i_73,,baseline,2b,Spatially_Accurate
p_8800515,184,408.8,1,250,i_81,,baseline,2b,Spatially_Accurate
p_8800515,185,2107,0,250,i_129,17,control,2b,Spatially_Accurate
p_8800515,186,631,1,250,i_180,68,transposed,2b,Spatially_Accurate
p_8800515,187,836.9,1,125,i_13,,baseline,2b,Spatially_Accurate
p_8800515,188,655.8,1,125,i_144,32,control,2b,Spatially_Accurate
p_8800515,189,692.3,1,250,i_189,77,transposed,2b,Spatially_Accurate
p_8800515,190,849.7,1,125,i_4,,baseline,2b,Spatially_Accurate
p_8800515,191,462.5,1,250,i_125,13,control,2b,Spatially_Accurate
p_8800515,192,930.5,1,125,i_27,,baseline,2b,Spatially_Accurate
p_8800515,193,974.5,1,125,i_49,,baseline,2b,Spatially_Accurate
p_8800515,194,763,0,125,i_212,100,transposed,2b,Spatially_Accurate
p_8800515,195,659.5,1,125,i_37,,baseline,2b,Spatially_Accurate
p_8800515,196,320.3,1,125,i_42,,baseline,2b,Spatially_Accurate
p_8800515,197,291.5,1,125,i_46,,baseline,2b,Spatially_Accurate
p_8800515,198,459.3,1,125,i_150,38,control,2b,Spatially_Accurate
p_8800515,199,1317,1,250,i_120,8,control,2b,Spatially_Accurate
p_8800515,200,124.7,1,250,i_176,64,transposed,2b,Spatially_Accurate
p_8800515,201,1316.7,1,125,i_20,,baseline,2b,Spatially_Accurate
p_8800515,202,1268,0,250,i_196,84,transposed,2b,Spatially_Accurate
p_8800515,203,604.1,1,125,i_3,,baseline,2b,Spatially_Accurate
p_8800515,204,859.8,0,125,i_224,112,transposed,2b,Spatially_Accurate
p_8800515,205,551,1,250,i_130,18,control,2b,Spatially_Accurate
p_8800515,206,2113.9,1,125,i_14,,baseline,2b,Spatially_Accurate
p_8800515,207,1647.2,0,125,i_208,96,transposed,2b,Spatially_Accurate
p_8800515,208,701.8,0,125,i_221,109,transposed,2b,Spatially_Accurate
p_8800515,209,257,1,125,i_164,52,control,2b,Spatially_Accurate
p_8800515,210,101.4,1,250,i_105,,baseline,2b,Spatially_Accurate
p_8800515,211,247.7,1,250,i_91,,baseline,2b,Spatially_Accurate
p_8800515,212,195.4,1,250,i_193,81,transposed,2b,Spatially_Accurate
p_8800515,213,379.4,1,125,i_47,,baseline,2b,Spatially_Accurate
p_8800515,214,257.9,1,250,i_74,,baseline,2b,Spatially_Accurate
p_8800515,215,627.2,1,125,i_223,111,transposed,2b,Spatially_Accurate
p_8800515,216,771.7,1,125,i_34,,baseline,2b,Spatially_Accurate
p_8800515,217,409.1,1,250,i_179,67,transposed,2b,Spatially_Accurate
p_8800515,218,367.2,1,125,i_213,101,transposed,2b,Spatially_Accurate
p_8800515,219,608.9,1,250,i_96,,baseline,2b,Spatially_Accurate
p_8800515,220,316.5,1,125,i_19,,baseline,2b,Spatially_Accurate
p_8800515,221,548.6,1,250,i_71,,baseline,2b,Spatially_Accurate
p_8800515,222,451.3,1,250,i_84,,baseline,2b,Spatially_Accurate
p_8800515,223,352.3,1,250,i_178,66,transposed,2b,Spatially_Accurate
p_8800515,224,775.5,1,250,i_111,,baseline,2b,Spatially_Accurate
p_13807214,1,980.2,1,125,i_9,,baseline,2b,Spatially_Accurate
p_13807214,2,180.5,1,250,i_119,7,transposed,2b,Spatially_Accurate
p_13807214,3,319.3,1,125,i_206,94,control,2b,Spatially_Accurate
p_13807214,4,1468.9,1,125,i_222,110,control,2b,Spatially_Accurate
p_13807214,5,363,1,250,i_81,,baseline,2b,Spatially_Accurate
p_13807214,6,3660.6,1,125,i_218,106,control,2b,Spatially_Accurate
p_13807214,7,305.1,1,250,i_104,,baseline,2b,Spatially_Accurate
p_13807214,8,1023.4,1,125,i_208,96,control,2b,Spatially_Accurate
p_13807214,9,436.1,1,250,i_93,,baseline,2b,Spatially_Accurate
p_13807214,10,158.8,1,250,i_134,22,transposed,2b,Spatially_Accurate
p_13807214,11,361.4,1,125,i_40,,baseline,2b,Spatially_Accurate
p_13807214,12,177.2,1,250,i_128,16,transposed,2b,Spatially_Accurate
p_13807214,13,466.6,1,250,i_89,,baseline,2b,Spatially_Accurate
p_13807214,14,230.5,1,250,i_137,25,transposed,2b,Spatially_Accurate
p_13807214,15,295.8,1,250,i_92,,baseline,2b,Spatially_Accurate
p_13807214,16,1287,0,125,i_18,,baseline,2b,Spatially_Accurate
p_13807214,17,173.5,1,250,i_126,14,transposed,2b,Spatially_Accurate
p_13807214,18,513,1,125,i_13,,baseline,2b,Spatially_Accurate
p_13807214,19,194.8,1,250,i_110,,baseline,2b,Spatially_Accurate
p_13807214,20,247.4,1,250,i_63,,baseline,2b,Spatially_Accurate
p_13807214,21,277.4,1,250,i_67,,baseline,2b,Spatially_Accurate
p_13807214,22,594.6,1,250,i_69,,baseline,2b,Spatially_Accurate
p_13807214,23,581.7,1,125,i_167,55,transposed,2b,Spatially_Accurate
p_13807214,24,927.2,1,250,i_133,21,transposed,2b,Spatially_Accurate
p_13807214,25,1080.7,1,125,i_146,34,transposed,2b,Spatially_Accurate
p_13807214,26,146,1,250,i_106,,baseline,2b,Spatially_Accurate
p_13807214,27,912.9,1,125,i_219,107,control,2b,Spatially_Accurate
p_13807214,28,859.7,1,125,i_36,,baseline,2b,Spatially_Accurate
p_13807214,29,263.1,1,250,i_115,3,transposed,2b,Spatially_Accurate
p_13807214,30,513.5,1,250,i_121,9,transposed,2b,Spatially_Accurate
p_13807214,31,519.3,1,250,i_64,,baseline,2b,Spatially_Accurate
p_13807214,32,712.7,1,125,i_223,111,control,2b,Spatially_Accurate
p_13807214,33,819.5,1,125,i_214,102,control,2b,Spatially_Accurate
p_13807214,34,521.1,1,250,i_57,,baseline,2b,Spatially_Accurate
p_13807214,35,515,1,125,i_25,,baseline,2b,Spatially_Accurate
p_13807214,36,773.7,1,125,i_145,33,transposed,2b,Spatially_Accurate
p_13807214,37,860.5,1,125,i_147,35,transposed,2b,Spatially_Accurate
p_13807214,38,471.6,1,250,i_68,,baseline,2b,Spatially_Accurate
p_13807214,39,1964.5,1,125,i_202,90,control,2b,Spatially_Accurate
p_13807214,40,811.9,1,125,i_201,89,control,2b,Spatially_Accurate
p_13807214,41,798,1,125,i_48,,baseline,2b,Spatially_Accurate
p_13807214,42,593.2,1,125,i_17,,baseline,2b,Spatially_Accurate
p_13807214,43,1571.1,0,125,i_159,47,transposed,2b,Spatially_Accurate
p_13807214,44,1551.1,1,125,i_27,,baseline,2b,Spatially_Accurate
p_13807214,45,203.4,1,250,i_125,13,transposed,2b,Spatially_Accurate
p_13807214,46,753.8,1,125,i_207,95,control,2b,Spatially_Accurate
p_13807214,47,636.2,1,125,i_43,,baseline,2b,Spatially_Accurate
p_13807214,48,615.4,1,125,i_23,,baseline,2b,Spatially_Accurate
p_13807214,49,747.9,1,125,i_38,,baseline,2b,Spatially_Accurate
p_13807214,50,205.2,1,250,i_113,1,transposed,2b,Spatially_Accurate
p_13807214,51,647.5,0,125,i_144,32,transposed,2b,Spatially_Accurate
p_13807214,52,636.8,1,250,i_195,83,control,2b,Spatially_Accurate
p_13807214,53,685.1,1,125,i_200,88,control,2b,Spatially_Accurate
p_13807214,54,18.8,1,250,i_114,2,transposed,2b,Spatially_Accurate
p_13807214,55,1125.8,0,125,i_143,31,transposed,2b,Spatially_Accurate
p_13807214,56,231.2,1,250,i_173,61,control,2b,Spatially_Accurate
p_13807214,57,1821.7,1,250,i_123,11,transposed,2b,Spatially_Accurate
p_13807214,58,197.3,1,250,i_58,,baseline,2b,Spatially_Accurate
p_13807214,59,30.4,1,250,i_182,70,control,2b,Spatially_Accurate
p_13807214,60,112.5,1,250,i_122,10,transposed,2b,Spatially_Accurate
p_13807214,61,185.5,1,250,i_131,19,transposed,2b,Spatially_Accurate
p_13807214,62,140.3,1,250,i_87,,baseline,2b,Spatially_Accurate
p_13807214,63,442.8,1,125,i_5,,baseline,2b,Spatially_Accurate
p_13807214,64,792.9,0,125,i_165,53,transposed,2b,Spatially_Accurate
p_13807214,65,349.8,1,125,i_54,,baseline,2b,Spatially_Accurate
p_13807214,66,281.6,1,250,i_109,,baseline,2b,Spatially_Accurate
p_13807214,67,584.4,1,125,i_31,,baseline,2b,Spatially_Accurate
p_13807214,68,828.2,0,125,i_210,98,control,2b,Spatially_Accurate
p_13807214,69,60.3,1,250,i_188,76,control,2b,Spatially_Accurate
p_13807214,70,215.8,1,125,i_203,91,control,2b,Spatially_Accurate
p_13807214,71,1198.7,0,250,i_186,74,control,2b,Spatially_Accurate
p_13807214,72,567,0,125,i_197,85,control,2b,Spatially_Accurate
p_13807214,73,238.9,1,250,i_108,,baseline,2b,Spatially_Accurate
p_13807214,74,403.7,0,125,i_221,109,control,2b,Spatially_Accurate
p_13807214,75,1607.1,0,125,i_168,56,transposed,2b,Spatially_Accurate
p_13807214,76,567.6,1,125,i_39,,baseline,2b,Spatially_Accurate
p_13807214,77,1284.8,1,125,i_41,,baseline,2b,Spatially_Accurate
p_13807214,78,129.4,1,250,i_102,,baseline,2b,Spatially_Accurate
p_13807214,79,318.6,1,250,i_84,,baseline,2b,Spatially_Accurate
p_13807214,80,896.6,1,250,i_138,26,transposed,2b,Spatially_Accurate
p_13807214,81,452.1,1,250,i_77,,baseline,2b,Spatially_Accurate
p_13807214,82,1761.8,1,125,i_166,54,transposed,2b,Spatially_Accurate
p_13807214,83,332,1,250,i_120,8,transposed,2b,Spatially_Accurate
p_13807214,84,168.3,1,125,i_14,,baseline,2b,Spatially_Accurate
p_13807214,85,467.3,0,125,i_156,44,transposed,2b,Spatially_Accurate
p_13807214,86,288.8,1,125,i_53,,baseline,2b,Spatially_Accurate
p_13807214,87,288.8,1,125,i_215,103,control,2b,Spatially_Accurate
p_13807214,88,534.2,0,125,i_150,38,transposed,2b,Spatially_Accurate
p_13807214,89,554.3,0,125,i_155,43,transposed,2b,Spatially_Accurate
p_13807214,90,407,1,250,i_79,,baseline,2b,Spatially_Accurate
p_13807214,91,433.7,1,125,i_213,101,control,2b,Spatially_Accurate
p_13807214,92,38.9,1,250,i_192,80,control,2b,Spatially_Accurate
p_13807214,93,319.7,1,125,i_26,,baseline,2b,Spatially_Accurate
p_13807214,94,213.9,1,250,i_177,65,control,2b,Spatially_Accurate
p_13807214,95,741.6,0,125,i_160,48,transposed,2b,Spatially_Accurate
p_13807214,96,282.9,0,125,i_148,36,transposed,2b,Spatially_Accurate
p_13807214,97,240.9,1,250,i_88,,baseline,2b,Spatially_Accurate
p_13807214,98,196.5,1,250,i_62,,baseline,2b,Spatially_Accurate
p_13807214,99,271.3,1,125,i_211,99,control,2b,Spatially_Accurate
p_13807214,100,290,1,125,i_149,37,transposed,2b,Spatially_Accurate
p_13807214,101,207.8,0,250,i_190,78,control,2b,Spatially_Accurate
p_13807214,102,260.3,1,250,i_118,6,transposed,2b,Spatially_Accurate
p_13807214,103,354.3,1,125,i_44,,baseline,2b,Spatially_Accurate
p_13807214,104,240.7,1,125,i_12,,baseline,2b,Spatially_Accurate
p_13807214,105,427.3,0,125,i_142,30,transposed,2b,Spatially_Accurate
p_13807214,106,377.1,1,250,i_175,63,control,2b,Spatially_Accurate
p_13807214,107,296.9,1,125,i_46,,baseline,2b,Spatially_Accurate
p_13807214,108,1576.2,1,250,i_105,,baseline,2b,Spatially_Accurate
p_13807214,109,379.2,1,250,i_181,69,control,2b,Spatially_Accurate
p_13807214,110,101.2,1,250,i_61,,baseline,2b,Spatially_Accurate
p_13807214,111,442.7,0,125,i_153,41,transposed,2b,Spatially_Accurate
p_13807214,112,615.2,1,250,i_98,,baseline,2b,Spatially_Accurate
p_13807214,113,87.3,1,250,i_191,79,control,2b,Spatially_Accurate
p_13807214,114,200.9,0,250,i_127,15,transposed,2b,Spatially_Accurate
p_13807214,115,200.8,0,125,i_217,105,control,2b,Spatially_Accurate
p_13807214,116,0.8,1,250,i_116,4,transposed,2b,Spatially_Accurate
p_13807214,117,244.6,1,250,i_97,,baseline,2b,Spatially_Accurate
p_13807214,118,379.1,1,250,i_194,82,control,2b,Spatially_Accurate
p_13807214,119,278.2,1,125,i_21,,baseline,2b,Spatially_Accurate
p_13807214,120,39,1,250,i_117,5,transposed,2b,Spatially_Accurate
p_13807214,121,157,1,250,i_171,59,control,2b,Spatially_Accurate
p_13807214,122,275.2,1,250,i_170,58,control,2b,Spatially_Accurate
p_13807214,123,79.5,1,250,i_189,77,control,2b,Spatially_Accurate
p_13807214,124,321.6,0,125,i_163,51,transposed,2b,Spatially_Accurate
p_13807214,125,109.9,1,250,i_169,57,control,2b,Spatially_Accurate
p_13807214,126,279.5,1,125,i_28,,baseline,2b,Spatially_Accurate
p_13807214,127,283.2,1,125,i_4,,baseline,2b,Spatially_Accurate
p_13807214,128,231.3,1,250,i_112,,baseline,2b,Spatially_Accurate
p_13807214,129,171.1,1,250,i_99,,baseline,2b,Spatially_Accurate
p_13807214,130,250.5,1,125,i_15,,baseline,2b,Spatially_Accurate
p_13807214,131,252.5,1,125,i_35,,baseline,2b,Spatially_Accurate
p_13807214,132,338.5,1,125,i_42,,baseline,2b,Spatially_Accurate
p_13807214,133,143.7,1,250,i_129,17,transposed,2b,Spatially_Accurate
p_13807214,134,161,1,250,i_59,,baseline,2b,Spatially_Accurate
p_13807214,135,138.5,1,250,i_86,,baseline,2b,Spatially_Accurate
p_13807214,136,1515.7,1,125,i_50,,baseline,2b,Spatially_Accurate
p_13807214,137,88.1,1,250,i_184,72,control,2b,Spatially_Accurate
p_13807214,138,534.5,1,125,i_209,97,control,2b,Spatially_Accurate
p_13807214,139,385.9,1,125,i_55,,baseline,2b,Spatially_Accurate
p_13807214,140,639,0,125,i_151,39,transposed,2b,Spatially_Accurate
p_13807214,141,621.2,1,250,i_82,,baseline,2b,Spatially_Accurate
p_13807214,142,175,1,250,i_90,,baseline,2b,Spatially_Accurate
p_13807214,143,137.4,0,250,i_178,66,control,2b,Spatially_Accurate
p_13807214,144,218,1,125,i_8,,baseline,2b,Spatially_Accurate
p_13807214,145,319.5,1,125,i_24,,baseline,2b,Spatially_Accurate
p_13807214,146,60.8,1,250,i_83,,baseline,2b,Spatially_Accurate
p_13807214,147,236.4,1,125,i_3,,baseline,2b,Spatially_Accurate
p_13807214,148,150.6,1,250,i_174,62,control,2b,Spatially_Accurate
p_13807214,149,117.4,1,250,i_111,,baseline,2b,Spatially_Accurate
p_13807214,150,186.8,1,125,i_32,,baseline,2b,Spatially_Accurate
p_13807214,151,520.8,1,125,i_19,,baseline,2b,Spatially_Accurate
p_13807214,152,143.8,0,125,i_164,52,transposed,2b,Spatially_Accurate
p_13807214,153,347.1,1,125,i_7,,baseline,2b,Spatially_Accurate
p_13807214,154,165.9,1,250,i_94,,baseline,2b,Spatially_Accurate
p_13807214,155,204.7,1,250,i_100,,baseline,2b,Spatially_Accurate
p_13807214,156,388.4,0,125,i_158,46,transposed,2b,Spatially_Accurate
